# weak scaling results
# series=w1m
P,iter,rank,comm_us,comp_us,total_us,gflops,nnz
64,6,39,101415.634155273,11206.3884735107,112622.022628784,1.13654502922491,64000000
64,7,39,134833.097457886,10718.1072235107,145551.204681396,0.87941560003014,64000000
64,8,39,135358.572006226,11171.5793609619,146530.151367188,0.873540351973342,64000000
64,9,39,135390.520095825,10581.2549591064,145971.775054932,0.876881848917926,64000000
64,0,40,130443.096160889,10884.7618103027,141327.857971191,0.905695464698063,64000000
64,1,40,132227.420806885,10447.5021362305,142674.922943115,0.897144342955306,64000000
64,2,40,134400.367736816,10380.744934082,144781.112670898,0.884093219334185,64000000
64,3,40,135221.242904663,10499.2389678955,145720.481872559,0.878394020903278,64000000
64,4,40,135443.210601807,9947.77679443359,145390.98739624,0.880384694349425,64000000
64,5,40,138034.343719482,9019.85168457031,147054.195404053,0.870427393440231,64000000
64,6,40,101748.22807312,9614.22920227051,111362.457275391,1.14939992463947,64000000
64,7,40,134860.754013062,10393.8579559326,145254.611968994,0.881211262519656,64000000
64,8,40,135344.505310059,10099.1725921631,145443.677902222,0.880065753604301,64000000
64,9,40,135882.616043091,10327.1007537842,146209.716796875,0.875454811104154,64000000
64,0,41,130430.459976196,10632.7533721924,141063.213348389,0.907394613816672,64000000
64,1,41,131673.336029053,10630.6076049805,142303.943634033,0.899483153672684,64000000
64,2,41,133455.753326416,11250.0190734863,144705.772399902,0.884553517645896,64000000
64,3,41,134942.293167114,10797.7390289307,145740.032196045,0.878276188575411,64000000
64,4,41,134569.406509399,11183.7387084961,145753.145217896,0.878197172408491,64000000
64,5,41,137480.25894165,10201.9309997559,147682.189941406,0.866726042258614,64000000
64,6,41,100582.122802734,11241.6744232178,111823.797225952,1.14465796346874,64000000
64,7,41,134035.82572937,10827.3029327393,144863.128662109,0.883592679394338,64000000
64,8,41,134780.406951904,11282.9208374023,146063.327789307,0.876332217931098,64000000
64,9,41,134628.534317017,10447.5021362305,145076.036453247,0.882295954103005,64000000
64,0,42,130575.656890869,12540.1020050049,143115.758895874,0.894380891297431,64000000
64,1,42,132297.75428772,12250.4234313965,144548.177719116,0.8855179084217,64000000
